name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at,location
Spooky Mulder 🕵🏽,KamariEsson,Record Producer/DJ (@LvrsnFrndsMIA x @NoBoysAllwdMIA) | BOOKING: kessonmusic@gmail.com | Beats: https://t.co/rbwMBS4Bby,1873,1873,881,20,36616,Mon Dec 13 04:12:20 +0000 2010,"Miami, FL"
Matt〽️,MattHar0,mind your business,40,40,168,0,14726,Tue Jan 15 20:22:46 +0000 2019,"Delaware, USA"
Røb⚡️,Robertoh31,Explorer of the Universe,481,481,1337,3,43035,Sat Jun 23 03:11:04 +0000 2012,In the stars 
‽ ･ ਊ ･ ‽,gulgamorjil,🤢,24,24,309,0,11791,Wed Sep 06 06:44:29 +0000 2017,"Silverdale, WA"
lydiot,lydiadobransky,李子,712,712,754,0,36853,Mon Jan 12 23:18:03 +0000 2015,fsu22
Eli,EliasLincoln2,,173,173,188,0,20373,Mon Oct 31 05:18:24 +0000 2016,
kelby,ughkelbyy,"no jokes today, just pain.",44,44,222,0,7649,Sun Aug 19 21:06:50 +0000 2018,vegas
m¿,mindawggg,,70,70,450,2,25525,Sun Aug 03 15:30:46 +0000 2014,
auste,fairy499,,2,2,120,0,10791,Sat May 06 21:25:51 +0000 2017,
Jake,notsafeforjake,‘99 NW Boy 👩‍🚀’ This app makes my head hot,30,30,52,0,382,Sat Mar 10 20:03:02 +0000 2018,
Aliza Anderson,AndersonAliza,,134,134,113,0,9740,Wed Jun 13 21:55:57 +0000 2012,
erickuriels,erickuriels,,99,99,301,2,7312,Thu Oct 04 01:59:54 +0000 2012,
brooke 🧚🏻‍♀️,brookiedemers,@redbull addict,221,221,212,1,7727,Mon Mar 09 02:53:48 +0000 2015,ur heart
moon violence,Yuna_Kuroe,𝕶𝖚𝖗𝖔𝖊 Soul Society 尸魂界,19,19,73,0,2070,Tue Apr 02 11:42:20 +0000 2019,
ash ♡,aaashleaaa,not a dad,134,134,192,0,10502,Wed Mar 01 07:08:50 +0000 2017,"Seattle, WA"
dj flexfit,yunggene64,electric utility,91,91,218,0,3842,Mon Feb 22 14:52:30 +0000 2016,"Wisconsin, USA"
Lusyd,lusydsounds,🕺🏻 @nusenseco,470,470,464,3,29962,Mon Apr 04 23:51:30 +0000 2016,"Pasadena, CA"
no one,angellgabrielll,probably trying not to be here,286,286,329,2,6406,Sun Apr 14 14:31:10 +0000 2013,
andiiiie,theyell0wthread,,8,8,46,0,888,Sun Oct 09 11:02:33 +0000 2016,
NIEK🌬,niekbeats,passionate ~ TWITCH: https://t.co/ErMZeRDAyw INSTAGRAM: https://t.co/IU00zq01Ww,31130,31130,183,6,16312,Wed Apr 04 19:53:10 +0000 2012,Anywhere the wind blows
(e)stacey,staceyceleste,cancer sun with a cancer rising,211,211,214,6,5879,Wed Mar 18 19:56:42 +0000 2009,NYC 
u,ukilez,Evito salir de casa siempre que puedo,537,537,1212,3,12077,Mon Oct 17 17:44:34 +0000 2011,"Asuncion, Paraguay"
timo thee stallion,tjhenbhd,,623,623,587,12,96517,Fri Jan 16 19:12:59 +0000 2015,ldn/norf
Jimmy,slattberry,~SLATT~,130,130,779,3,7935,Mon Nov 25 20:02:57 +0000 2013,Philly ~ LA
nahí,Naahi_23,ponte las pilas,475,475,436,0,19222,Sat Jan 25 07:18:07 +0000 2014,"ni de aquí, ni de allá "
Boogiie,Boogiie_Woogiie,,12,12,76,0,75,Sat Mar 23 23:24:59 +0000 2013,
brian,xBrianx14,,154,154,261,1,3946,Mon Aug 06 18:30:33 +0000 2012,Chi
matt ★彡,mat1hewrcuz,bitcimcoldfr!,500,500,484,0,7850,Tue May 06 01:39:07 +0000 2014,
adri,adriwurttele,,909,909,542,81,73830,Mon Oct 06 20:08:20 +0000 2008,
nic,nicmk_,,1794,1794,518,9,19876,Mon Jun 29 02:31:47 +0000 2009,FL
tasha,natashalala28,not wack,276,276,273,1,11023,Mon Dec 02 05:21:49 +0000 2013,
Raul,Meridian_1568,Where is the envelope,14,14,101,0,935,Tue Mar 14 19:49:41 +0000 2017,
Evan Klein,EvanKlein34,in the dark,133,133,120,0,6026,Sun May 13 00:43:43 +0000 2012,
+,UnkleLuc,Director . Designer . Photo . | mgmt: @FeelTheHern  📨 mgmt@unkleluc.com 📱 (561)809-2010  | me: Luc@unkleluc.com,6854,6854,1439,119,91035,Wed May 13 18:06:18 +0000 2009,"North Miami, FL"
gj,gvnjnsn,good shit https://t.co/MNhaLUk5ak,483,483,747,3,19332,Wed Apr 11 02:20:50 +0000 2012,
sammy,sammy_98765,love is everything,94,94,327,0,2125,Mon Jul 29 06:44:06 +0000 2013,
Faustiinna,faustiinna,,19,19,49,0,1428,Fri Mar 23 12:37:17 +0000 2012,"Kaunas, Lietuva"
T💤,rocbrujo,•18 •goth angel sinner 😈 •(he/him),79,79,308,1,15166,Wed Jan 22 05:30:38 +0000 2014,Hell
Christine,chompoyyy,,169,169,332,0,8418,Wed Jun 13 04:57:26 +0000 2012,
Sean Angst,angstondeck,,103,103,757,1,2726,Fri Mar 06 22:23:06 +0000 2015,
lex;*,alexanarez,shit$$ & giggle$$,733,733,516,6,138228,Sun Mar 02 02:17:21 +0000 2014,
NickSVN,_NickSvn_,Producer • Dj • IG: NvckSvn,415,415,430,8,15354,Tue Jan 21 02:33:57 +0000 2014,"Miami, FL"
Mihkel,MihkelOjaBeta,https://t.co/iH2zwzP6VK,19,19,151,0,12367,Tue Jan 26 22:10:56 +0000 2016,
Bugo,hsalazar00,"Recommend me some horror movie
🇸🇻🇭🇳",84,84,279,0,421,Thu Jun 07 01:42:56 +0000 2012,
ReRe,swooshthat,"A question that drives me hazy: am I or are the others crazy?

https://t.co/NMGaW8JDQ4",601,601,415,0,14141,Sat Apr 23 04:21:27 +0000 2011,on the anomaly 
kotaro,notkotaro,,205,205,298,0,28949,Fri May 13 17:52:40 +0000 2016,unknown
ginny sullivan,ginnsull,snap: ginnysullivan,244,244,306,0,12979,Fri Mar 25 15:44:12 +0000 2016,"Laramie, WY"
chockshua,flcodia,dum :),118,118,611,0,55463,Sun Feb 02 16:33:59 +0000 2014,
Kamilah 🌿🍑,tchnicallytchno,"Executive Assistant at @EsportsArena|
I like noodles & I do stuff|
ESA|TchnoCat  ¥(=^.^=) ¥  
@PAGE42069 💐",1021,1021,3478,6,27420,Wed Nov 18 16:54:41 +0000 2009,
Alex Mullan,Alexmullan23,strictly fun,31,31,47,0,957,Sat Apr 09 04:15:00 +0000 2016,United States
Danny,extendowatergun,✨noʎ ʞɔnɟ✨,39,39,55,0,6566,Sat Jun 08 10:16:45 +0000 2019,
CAROLINE SYKES 🦋,cgsykes_,snap: carolinesykes13,542,542,527,0,8433,Fri May 23 23:52:58 +0000 2014,
.,LANYidwlya,,138,138,295,1,32139,Mon Jul 17 18:57:04 +0000 2017,(she/her)
roberto,xxxtanchingon,i don’t listen when she say she love me,316,316,934,1,14311,Mon Jun 24 20:18:18 +0000 2013,the pit 
Pauli #IAOT,gloryyLOVE,"""Watch your step before I slap you with my rice spoon"" -Kim Haon 2018 •••🍑",282,282,236,19,155891,Mon Aug 24 13:14:26 +0000 2015,she/her; 🏳️‍🌈
joe,joeikari,be mean,148,148,98,3,7930,Fri Jun 19 21:50:18 +0000 2009,hell
✼ julian derek,julianderek_,for work or contact: julianderek.work@gmail.com,262,262,191,3,4095,Mon Sep 12 23:43:57 +0000 2011,"Miami, FL"
lil lyric🦩,wordsinasongg,18 | gemini | pan | she/her,107,107,208,0,4669,Fri Apr 22 14:43:19 +0000 2016,"Houston, TX"
Uoiea,KyTheNobody,A Pinned Tweet is...,692,692,726,14,45551,Wed Mar 03 05:47:41 +0000 2010,he/them
heather,h_crom,,653,653,519,10,7203,Sat Jul 18 19:31:41 +0000 2009,"New York, USA"
lila patel,leilahpatil,cool dude 😎,25,25,36,0,154,Fri Apr 20 00:41:38 +0000 2018,
In My Room (feat. Tekeba),tdawgyes,"the earth is my bedroom, the sky is my mirror",113,113,162,0,4569,Tue Nov 08 02:36:52 +0000 2016,your past
dee smiff🚧,deesmiff_,𝕒𝕟 𝕖𝕟𝕚𝕘𝕞𝕒 || 𝕕𝕣𝕚𝕧𝕖 𝕤𝕝𝕠𝕨 🏎💨,754,754,625,2,9361,Sat Mar 12 13:38:32 +0000 2016,☁️ 𝕚𝕟 𝕥𝕙𝕖 𝕔𝕝𝕠𝕦𝕕𝕤☁️
mariana,_twistedmind___,,390,390,160,3,21649,Fri Nov 08 17:38:00 +0000 2013,
✨𝔦𝔷𝔷𝔶 ✨,IzzyKateWard,"Alexa, play ’Don’t Hurt Yourself’ by Beyoncé ft. Jack White.🏳️‍🌈",55,55,356,1,21090,Wed Dec 27 11:30:39 +0000 2017,London
keanu reeves’ cousin,srirachadickz,what am i now 😪 she/her,69,69,117,0,6827,Tue Feb 26 02:56:33 +0000 2019,"Seattle, WA"
jack,jackosullivann,,790,790,1358,1,6870,Sun Dec 11 16:23:44 +0000 2011,
MiChael,mike_dm11,mike minichiello,307,307,445,1,4426,Wed Oct 02 11:02:47 +0000 2013,
karime,karimejms,,210,210,202,0,4659,Fri Jan 01 22:11:13 +0000 2016,"Calexico, CA"
miles,britexboyy,I count black sheep on my way to sleep,1104,1104,1247,15,32678,Sat May 02 21:22:45 +0000 2015,CA
TOME,YOYO_T,"SOUL VICE / BOWL HEAD inc. 
100% PURE TOKYO BRED!!",1781,1781,420,26,3636,Tue Jun 02 07:35:23 +0000 2009,TOKYO
THe KiD,K1DSH4D0W,"Changing the world takes a joint-force full of creative people with similar goals at the end of the day.
1 Thessalonians 5:16-18",144,144,699,0,6279,Tue Jul 21 17:29:49 +0000 2015,
k,kassie__garza,,344,344,295,0,5997,Sun Dec 14 17:33:13 +0000 2014,"Texas, USA"
$ophie,pehachex,Team Edward |she/her| #ACAB,182,182,184,1,2864,Mon Aug 06 01:35:05 +0000 2012,Los Angeles/ SF
RastaMonstah//illipino,rowdyrichh,,505,505,558,8,60708,Fri Oct 16 17:40:48 +0000 2015,"Los Angeles, CA"
Patrick Gigerich,PatrickGigerich,Butler ‘22  |  Collegiate RL,127,127,507,0,16347,Thu Feb 13 02:40:15 +0000 2014,"Indianapolis, IN"
Ben 🕸,BennClark209,artsy fartsy boy 🥺,292,292,405,1,5350,Thu Nov 12 21:29:46 +0000 2015,
sammy,th0ttiey,Rico nasty fan account,79,79,158,0,1460,Tue Oct 02 05:12:33 +0000 2018,"Tampa, FL"
katherine,katherinesunn,groovy baby,130,130,409,0,10311,Fri Aug 08 18:20:54 +0000 2014,Bay area
chai,ivyandmoss,i love this for me 🌿,91,91,790,0,42559,Thu Sep 07 01:54:13 +0000 2017,Virgo 🌞
Jaimø,Jaimoxcv,,322,322,349,1,16191,Tue Oct 25 22:28:18 +0000 2011,North Chicago - MKE
Jasp,Fromspace20,,6,6,506,0,5998,Wed Dec 20 04:43:20 +0000 2017,
v,banezza_,yeehaw or whatever,647,647,626,13,189878,Fri Aug 21 22:54:31 +0000 2015,she/they
H.,HectorFBSM,#Kanye2020,63,63,292,2,2633,Sat Jun 09 07:02:00 +0000 2012,
BEYONCESFATHER,gokdoi,raised by trout,208,208,325,1,3012,Sun Mar 27 04:12:12 +0000 2011,
gnarly charlie,cmregaa,@evvanhelsing,335,335,282,0,4720,Fri Aug 11 05:49:04 +0000 2017,"Odessa, TX"
𝔐𝔦𝔫,bloagmain,see you in hell sweety [马],120,120,182,1,15697,Mon Dec 12 19:43:34 +0000 2016,"Salem, Massachusetts, USA"
mass haas,MassimoHaas,nnnnyyyyooommmmracecar/for business inquires contact @izzaboo,55,55,156,0,4022,Fri Aug 28 01:09:16 +0000 2015,"Wyoming, USA"
jackson,jmartin029,why are you on my profile,96,96,637,0,10306,Sat Oct 29 08:26:56 +0000 2016,hell
🥴,idkimhigh1,,1,1,147,0,305,Sat Jun 29 05:00:23 +0000 2019,
Gavin,akaredface,🦦,27,27,60,0,2165,Sun Oct 28 22:20:15 +0000 2018,"Kentucky, USA"
Jon-Edward Stokes,JonEdwardChris1,I don’t have time for regrets.,166,166,282,0,3417,Fri Oct 05 19:56:46 +0000 2018,"Chicago, IL"
rohan,rohanpatil__,,301,301,230,0,5074,Tue Jun 04 10:22:40 +0000 2013,ny
fin,finbbb,,79,79,232,0,6196,Mon Oct 24 19:54:44 +0000 2016,"Manchester, England"
rizzle riley,rileyaaron_,yeah yeah,1024,1024,640,3,14093,Sun Sep 15 15:04:38 +0000 2013,"Louisville, KY"
alejandro,aflores_18,Chico State,196,196,263,0,20660,Sun Mar 20 04:47:48 +0000 2016,Merced
ashley nicole,_ashlaa_,,73,73,130,0,4410,Sat May 30 15:02:41 +0000 2009,
christal 🪐,_lilfangs,,2,2,73,0,347,Sat Jun 02 18:09:07 +0000 2018,
plant mami 🌱,1aurascope,talk to me about plants,255,255,235,0,12800,Thu Sep 18 02:47:01 +0000 2014,
Eric Montanez,EricMontanez12,growth & development • @nicework,3515,3515,1003,29,22896,Fri Sep 18 18:52:50 +0000 2009,Chicago
varun,OGvarun,,251,251,183,2,999,Wed May 25 19:50:33 +0000 2011,Rock Bottom 
emilf,Salmikksson,Män som gillar avokado // Flickan som uppfostrades av internet // Bostadsbudgeten som sprängdes // Millenialtrilogin ute nu,10,10,162,0,1209,Tue Jan 19 13:52:14 +0000 2010,Makeout Creek
DEONDRE’s biggest fan,goodxtalk,Au10 • 24 • Nothing special • HOD        https://t.co/k4B4NN24Ni,652,652,588,2,40472,Thu Jul 11 23:06:58 +0000 2013,"Las Vegas, NV"
Aijani Payne,aijanipyne,Photographer,752,752,161,5,8440,Fri Jun 21 23:15:59 +0000 2013,"New York, NY"
lauren,laurrpor,,1267,1267,1671,4,39769,Mon Aug 08 16:30:03 +0000 2011,indy
M.,bigbabymaggie,Shia LaBeouf,59,59,837,0,449,Sat Jun 13 06:25:06 +0000 2009,Orange County
AoX,Oxdiss,$qwuip lol,42,42,293,0,375,Sat Dec 17 21:57:38 +0000 2011,
stephanie,pstvlybonkers,(kid cudi humming),281,281,524,1,14618,Sun Oct 19 05:38:40 +0000 2014,"Dallas, TX"
Leslie.,0mfgpls,I go to concerts not church lmao ° @urvoiceurwork,2222,2222,2237,10,48556,Fri Feb 27 13:19:25 +0000 2015,tx 
Culinary Cowboy,yungBoyIsac,🤙🏽,122,122,469,0,40679,Thu Mar 05 22:48:19 +0000 2015,my kitchen 
akari,akaridead,producer/rapper/engineer • 1997 • contact: akaridead@gmail.com,772,772,1167,12,65166,Fri Oct 08 20:40:38 +0000 2010,"brooklyn, ny"
Trunk’s wife,MsKiesher,interests include crystals & casual sex,301,301,114,1,7276,Sun Jan 05 16:08:09 +0000 2014,
Devyn,devyn_nyved,Fluffy yellow slime with glitter.,190,190,383,1,11726,Tue Feb 23 01:14:58 +0000 2016,Paradise 
Tony,Tonymart__,chump,169,169,189,2,10699,Sun Dec 09 04:19:58 +0000 2012,¿
Legacy,TheEdwardLegacy,#NewRenaissance,1330,1330,215,4,62181,Mon Feb 02 03:28:16 +0000 2015,Louisville Kentucky
Thomas Treviño,akatamez,@jenifo5 🖤,309,309,210,1,6519,Sun Feb 10 20:09:01 +0000 2013,"San Antonio, TX"
ergfghggfghfh,yungcoma,fck YOu,38,38,681,0,7134,Mon Sep 18 15:23:35 +0000 2017,
Henrito,henrigordito,probably hungry,47,47,174,0,6545,Mon Nov 07 17:59:10 +0000 2016,"Los Angeles, CA"
🌶,mst0042,,160,160,187,0,11955,Fri Apr 04 01:09:05 +0000 2014,sc: mst0042
alfredo,notoderfla,,304,304,297,3,6757,Fri Apr 11 20:53:09 +0000 2014,
miranda,_meerahndah,,140,140,382,0,6707,Thu Nov 02 21:16:50 +0000 2017,"Naples, FL"
Giovanne,westayjoe,,968,968,845,3,27084,Sat Nov 05 02:35:44 +0000 2016,"São Paulo, Brasil"
allemakesfilms@gmail.com,Alle_is_offline,:/,17,17,285,0,3219,Tue Dec 06 11:31:20 +0000 2016,
J.,jamarefe,🏁,263,263,752,1,19092,Tue Apr 28 05:36:56 +0000 2009,Makati
postmodern poster boy,cyzdren,soon to be legal drug dealer,34,34,102,0,479,Sat Mar 05 18:55:35 +0000 2016,"Houston, TX"
aaron,aarxn_o,swag/master,108,108,126,0,5424,Tue May 16 03:33:20 +0000 2017,
cam hicks,_camhicks,for the porch camxhicks@gmail.com,2479,2479,236,17,8807,Mon Mar 15 03:47:43 +0000 2010,my room
negro tipo B,vinestaples,NOT GOOD ENOUGH itsdeathworld...    nowhere2go,1497,1497,1463,15,65798,Sat May 28 22:17:02 +0000 2011,mundo m
✶crhis,crhisgracia,timbaland vers. of say my name is better than the original,93,93,170,0,2374,Thu May 23 23:28:10 +0000 2013,"ktown / oc, ca"
Johnathan,SelfishlyISink,🤔 🚫🥊,145,145,348,1,64807,Mon Apr 18 11:52:06 +0000 2016,
Deo,sirlikeness,https://t.co/n36UjBOdHN,321,321,406,0,11489,Fri Nov 09 06:08:48 +0000 2012,Minneapolis
Roc,JayHero,Shalom,1488,1488,1215,9,70679,Sat May 14 00:29:15 +0000 2011,757
Markus Butkovich,MButkovich,,105,105,384,0,3956,Wed Oct 24 10:40:16 +0000 2012,
مايسارا,lordvsn,digging my own scalp,300,300,389,15,53486,Sat May 05 08:56:23 +0000 2012,Malaysia
Reed Margolis,MargolisRj,"As for public discourse, it is almost completely corrupted by mendacity // Duke 2021",485,485,477,0,8617,Wed Aug 08 07:12:08 +0000 2012,
Reinier de Leon,reinierrains,ig: @reinierdleon,135,135,162,0,1834,Sat Nov 28 02:28:20 +0000 2015,
lauren,meIIlauren,sowwy,74,74,264,0,55796,Wed Sep 04 22:42:42 +0000 2013,
benjamin,Benjamindjamess,,7525,7525,673,4,4813,Sat May 22 06:17:26 +0000 2010,   
helen,hbbby_1,💕,68,68,101,1,1335,Sun Jun 25 04:25:11 +0000 2017,dead 
divine,divlwa,,5335,5335,303,82,39448,Mon Aug 19 01:11:34 +0000 2013,vancouver
clay,ccccccclay,board man gets paid.,473,473,751,1,49628,Thu Nov 01 01:43:14 +0000 2012,"Cincinnati, OH"
2% milk,__soophiaa,providing farm to table tweets since ‘99 {she•her},674,674,724,3,36075,Fri Feb 17 04:53:17 +0000 2012,out here
Matt,Matt_LoveShack,long haired character,543,543,761,3,31233,Thu Mar 01 02:38:52 +0000 2012,Tamu
NoHo Hank,SamuraiMathu,Who do you think would win in a fight between a grilled cheese sandwich and a taco?,84,84,288,0,6868,Tue Oct 11 12:50:38 +0000 2016,La Lua
Jackson,JacksonAAaron1,average tweets and @barstoolsuny,562,562,800,9,51849,Sun Oct 16 04:18:58 +0000 2011,AL ✈️ NY
Lil Basic,shleaak,My son is amazing he look korean but he dance like mj,477,477,786,0,20033,Mon Aug 17 12:53:47 +0000 2009,
des,patdescartin,"designer, etc.",378,378,592,2,15351,Sat Feb 21 19:13:44 +0000 2009,GTA
honeybutter cowgirl,soficanola,:/ :),481,481,804,8,40370,Wed Oct 29 02:58:40 +0000 2014,texas
Joe Williams,JoeWilliams979,IPAS are overrated and taste like oppresion,125,125,247,0,2018,Wed Jul 11 17:02:08 +0000 2012,Reading
♡ lelly ♡,dreamgurl304,💞 11.3.18 💞 lao & khmer 🇱🇦 🇰🇭,102,102,288,2,16495,Mon May 26 05:51:49 +0000 2014,crying in a corner somewhere
Stephanie ♍️🧜🏻‍♀️👩🏻‍🎤,stephnathalie7,cancer moonin it since 96 🍒 Arsenal💋 channeling my inner Miley Cyrus and Audrey Hepburn on a daily basis 🍭,162,162,581,1,56860,Wed Jan 23 14:56:19 +0000 2019,"Islington, London"
James Robins,james_robins14,The quality is of an exceptional standard,24,24,146,0,410,Thu Oct 01 19:59:28 +0000 2015,"Cwmbran, Wales"
kayla,2heartsin,°✧˖ :*｡✧ﾟ˖* : ｡･ﾟﾟ*･:｡˖・゜゜・,330,330,329,1,18819,Wed Apr 18 23:21:49 +0000 2012,grhs 20 ❥ uh 24
e,emmagaus,who is anyone,284,284,585,1,64322,Sat Apr 05 02:50:48 +0000 2014,
jess,grayluhhh,,63,63,937,0,12783,Sat Jun 10 17:07:04 +0000 2017,
Christian MF Pulgarin,Chriissttiiann_,🐉,307,307,406,0,72699,Tue Oct 17 05:14:26 +0000 2017,"Apache Junction, AZ"
Sarah C,ssmc8,on the lookout for ramen 🍜,12,12,131,0,518,Sun Mar 15 06:47:03 +0000 2015,"bay area, ca"
$Melknee with the good threads✨,Melknee,"Pushing music left of center✨Pub A&R at Secretly Group✨Past: @YouTubeMusic @SaintHeron ✨On the pulse @ intersection of Madison Av, Silicon Valley & Bedford Av",3855,3855,5000,76,248115,Wed Sep 10 03:27:09 +0000 2008,NYC based but so Chi
indiocholo,indiocholo1,• Do ◉ •,568,568,629,3,5360,Fri Jan 15 04:08:57 +0000 2010,Low Desert to the Woods 
caleb weed at home,weedcc,"Fellow @GeorgiaTech, Masters Sustainable Energy & Environmental Management candidate",230,230,287,1,9690,Tue Jul 19 00:44:25 +0000 2011,"Atlanta, GA"
❝𝐤𝐢𝐥𝐥𝐮𝐚 𝐭𝐡𝐞 𝐝𝐫𝐢𝐩 𝐠𝐨𝐝,realDrPhil_,#kakashi: thots and prayers for my sanity,251,251,279,1,9676,Thu Jan 04 10:31:30 +0000 2018,hinATA BOKE
Jon Green.,__jongreen,"songwriter, rap/film guy. e&es, thieves. epthemc@gmail.com",926,926,888,8,18746,Wed Mar 18 05:38:48 +0000 2009,"San Diego, CA"
julio,jaucisse,this moody bastard,208,208,168,2,32113,Fri Mar 31 04:39:53 +0000 2017,
katie,flowerpowerkt,,24,24,99,0,851,Tue Aug 21 23:41:52 +0000 2018,"London, England"
simona,_janomis,,181,181,215,1,23910,Mon Jul 09 14:11:16 +0000 2012,
𝕻𝖔𝖎𝖘𝖔𝖓 𝕯𝖚𝖒𝖇𝖆𝖘𝖘,billiebeanss,A lil gay ANYWAYS my name is Andrea and i want a tattoo of Tommy Shelby on my ass IG:Mexutaaa,141,141,302,3,11329,Sun Nov 06 06:11:12 +0000 2016,"Las Vegas, NV"
DD,diannatbyrd,good stuff,291,291,208,0,10822,Wed Jan 29 05:34:32 +0000 2014,
yolo,egzistuoju,suvalgysiu sovietu sajunga,12,12,228,1,7725,Sat Dec 31 12:47:24 +0000 2016,
ella,ellamaa23,"Is it my fault for forgetting you, or is it your fault for being forgettable?",83,83,310,0,8865,Thu Dec 17 18:44:07 +0000 2015,Finland
aliyah,dazeyspacecase,,13,13,147,0,4422,Wed Sep 19 21:47:34 +0000 2018,
Remy Franco,remyfranco_,,1,1,152,0,4106,Mon Aug 28 13:10:55 +0000 2017,melbourne
𝒃𝒓𝒐𝒐𝒔𝒌,brooskyes,17,118,118,325,0,42050,Thu Jun 21 02:44:03 +0000 2018,
ɐ,straightupdumm,pure,1,1,24,0,695,Thu Dec 13 20:41:17 +0000 2018,
rosa 🦋,guayabitarosita,por la unión antiimperialista de américa latina | 🇨🇺,270,270,407,15,23420,Sat Jul 18 00:28:54 +0000 2009,JERSEY
Maybe: Matt Lemon,nomelttam,vt - Phi Sig,451,451,461,2,41283,Thu May 28 19:38:53 +0000 2015,"Smithfield, VA"
so-called kekai’olu,kekaiolu,kilakila,239,239,422,1,11635,Sat Oct 31 04:30:30 +0000 2015,"'ewa beach, hi // tempe, az"
X⁷,Nezivsi,,2,2,124,1,4226,Sat Dec 22 15:49:30 +0000 2018,Česká republika
ken🌙,02kennth,,229,229,226,0,3823,Mon Jun 01 02:05:19 +0000 2015,
soymilkjuan,migopique,,220,220,306,1,2636,Sun Oct 20 12:57:23 +0000 2013,
Steven san,Steven_Sann,ᶘ ᵒ㉨ᵒᶅ,27,27,90,0,4333,Thu May 03 02:25:58 +0000 2018,
Austin,AAUSTINTERRONES,I’m not the Jedi I should be. https://t.co/N0Ia4EYvxo,714,714,1261,12,59915,Wed Sep 19 04:30:47 +0000 2012,West Coast.
markét,marketbruh,,239,239,278,0,32083,Mon Nov 14 21:49:25 +0000 2016,
✿,gabypsda,,91,91,86,1,4796,Fri Dec 04 06:07:18 +0000 2015,
Bemly,bemloo,,57,57,562,2,1745,Mon Dec 03 22:21:59 +0000 2012,"Miami, FL"
James,jamesgarrett99,#000000 & #FFFFFF,324,324,191,0,3663,Mon Oct 21 15:42:55 +0000 2013,
Myldish Gambino,PattonMyles,"There are people saying things, giving opinions, feeling interesting. Everyone has a purpose today. It's a great time.

[s]Myles",28,28,121,0,1364,Fri Oct 12 04:08:06 +0000 2018,"Raleigh, NC"
Azalia Desiree Ticne Graveline,azaliagraveline,,176,176,289,0,1225,Sat Oct 25 21:09:04 +0000 2014,
和那,sepertimata,forever having at your best (you are love) covered by frank ocean on repeat,336,336,489,4,37403,Fri Jul 25 05:09:34 +0000 2014,
Niyi Opesan,NiyiOpesan,"In a tribe, they're called Quest, also a full time Trainerspotter",164,164,506,1,11827,Mon Apr 25 14:15:24 +0000 2011,United Kingdom
em,emily_pears,,64,64,187,3,1269,Tue Sep 11 16:27:29 +0000 2012,
『PSB』,STRAIGHT_BOOLIN,ケツ // nothing I post is serious so don’t get y’all feelings hurt // friend code: SW-8538-6511-1121,273,273,405,2,26077,Mon Aug 19 04:16:33 +0000 2013,
🐑,JemTheSheep,I am in my ziploc,55,55,307,0,3987,Thu Jan 15 18:33:50 +0000 2015,"West Midlands, England"
Tara 🌹,tarasterreveld,"having a nap ✨💖 19, bi",28,28,139,0,6887,Tue Jan 15 17:24:32 +0000 2019,
inactive,letterstoconan,you're gonna wish u never harmed me!,226,226,483,1,9977,Mon Nov 12 12:17:24 +0000 2018,she/her 
fruit lover,eristhotle,vegan,1218,1218,2925,1,404,Thu Jun 14 14:07:15 +0000 2012,north carolina
Naoise,NaoiseGilmore_,,207,207,537,0,5967,Mon Jun 30 22:21:59 +0000 2014,
Sedale,skkkirk,Nothing interesting to display,48,48,128,0,2488,Thu Jan 14 14:10:30 +0000 2016,Cadiz City
Jake McFate,jake_mcfate,Salesianum '17 | Pitt '21,276,276,634,1,2879,Thu Aug 15 05:07:00 +0000 2013,
dead weight,suiickscumbag,suiick/sick est.15 x ill guild slc,490,490,1208,4,18358,Fri Dec 25 22:11:12 +0000 2015,Coochieville
romy,wreckdnpolemic,i love zoe n im rank 1 mercy (peak) on overbuff btw        also obsessed w anything studio ghibli gr x,4254,4254,1209,13,22769,Sun Jun 02 15:28:54 +0000 2013,mcr/brs
